event_id,timestamp,region,substation_id,transformer_id,latitude,longitude,voltage_kv,current_amp,power_mw,frequency_hz,load_percent,power_factor,temperature_c,energy_generated_mwh,energy_consumed_mwh,outage_duration_min,communication_latency_ms,fault_indicator,anomaly_score,risk_score,status,anomaly_type,ingestion_time,ingestion_batch,voltage_deviation_kv,frequency_deviation_hz,power_quality_score,voltage_stability_score,calculated_power_mw,transmission_efficiency,load_percent_zscore,temperature_c_zscore,power_mw_zscore,transformation_time,silver_version,anomaly_flag,hour_of_day,date
EVT-0079021,2025-06-06 13:37:39.634863,West,SUB-006,TR-006015,23.0225,72.5799,40.54,62.98,2.18,49.98,66.0,0.8553,47.06,-36.46,6.4,0.0,9.05,0,0.0398,42,Low,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,0.54,-0.02,63.8,97.3,2.18,-569.7,0.551,-0.021,0.752,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0058302,2025-06-06 13:35:10.447132,South,SUB-009,TR-009015,17.385,78.4867,44.71,95.7,3.14,49.6,100.0,0.7344,64.84,21.79,-14.32,0.0,9.76,0,0.6551,100,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,4.71,-0.4,33.6,76.4,3.14,-152.2,2.071,2.294,2.222,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0080842,2025-06-06 13:33:04.777757,North-East,SUB-027,TR-027005,28.5355,76.2346,43.07,79.11,2.77,49.82,84.0,0.8132,50.0,56.88,-21.82,0.0,38.0,0,0.304,76,High Risk,Generation Drop,2026-09-05T19:42:40.361482,batch_001,3.07,-0.18,53.3,84.6,2.77,-260.7,1.356,0.362,1.655,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0037836,2025-06-06 13:32:59.033468,North-East,SUB-018,TR-018011,29.0588,76.0231,34.57,85.88,2.12,49.55,100.0,0.7134,63.0,55.29,12.31,0.0,9.48,0,0.6858,100,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,-5.43,-0.45,28.4,72.8,2.12,449.1,2.071,2.054,0.66,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0022953,2025-06-06 13:32:29.429964,North,SUB-004,TR-004014,25.2048,77.3948,36.73,71.61,2.37,49.82,84.0,0.9,50.0,-41.77,7.75,0.0,22.58,0,0.2841,75,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,-3.27,-0.18,75.0,83.6,2.37,-539.0,1.356,0.362,1.043,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0129118,2025-06-06 13:31:53.249983,North,SUB-003,TR-003009,32.3246,74.7901,41.0,39.56,1.54,49.93,48.0,0.9502,45.31,-31.84,-31.13,0.0,12.0,0,0.0534,31,Low,Communication Failure,2026-09-05T19:42:40.361482,batch_001,1.0,-0.07,87.6,95.0,1.54,102.3,-0.254,-0.248,-0.227,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0116250,2025-06-06 13:31:38.888925,West,SUB-007,TR-007006,18.5204,73.8567,41.0,40.79,1.58,49.97,48.0,0.944,41.46,31.85,-19.39,0.0,6.47,0,0.0462,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.03,86.0,95.0,1.58,-164.3,-0.254,-0.749,-0.166,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0101476,2025-06-06 13:31:15.550146,West,SUB-006,TR-006012,23.0225,72.5799,40.45,42.49,1.59,49.94,48.0,0.9261,43.99,13.65,20.93,0.0,2.67,0,0.0293,28,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.45,-0.06,81.5,97.8,1.59,65.2,-0.254,-0.42,-0.151,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0116561,2025-06-06 13:30:53.535998,North,SUB-001,TR-001001,28.6139,77.209,40.12,41.91,1.55,49.95,48.0,0.9222,40.95,-22.69,33.44,0.0,3.77,0,0.0153,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.12,-0.05,80.6,99.4,1.55,-67.9,-0.254,-0.816,-0.212,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0090796,2025-06-06 13:30:22.695444,North-East,SUB-027,TR-027006,28.5355,76.2346,41.0,38.02,1.44,49.95,48.0,0.9258,40.44,61.67,22.37,0.0,8.82,0,0.0501,33,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,1.0,-0.05,81.4,95.0,1.44,275.7,-0.254,-0.882,-0.381,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0109802,2025-06-06 13:29:27.102454,South,SUB-008,TR-008017,13.0827,80.2707,40.67,40.93,1.5,50.01,48.0,0.9012,40.02,-51.91,-15.13,0.0,3.04,0,0.0278,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.67,0.01,75.3,96.6,1.5,343.1,-0.254,-0.937,-0.289,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0123675,2025-06-06 13:28:24.228419,South,SUB-010,TR-010007,12.9716,77.5946,41.0,39.58,1.53,50.02,48.0,0.9443,40.97,57.93,18.69,0.0,1.12,0,0.0449,30,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,1.0,0.02,86.1,95.0,1.53,310.0,-0.254,-0.813,-0.243,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0067269,2025-06-06 13:28:22.252770,North-East,SUB-027,TR-027007,28.5355,76.2346,42.44,71.6,2.46,50.19,84.0,0.8101,50.96,14.63,15.95,0.0,10.12,0,0.2818,69,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,2.44,0.19,52.5,87.8,2.46,91.7,1.356,0.487,1.181,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0001119,2025-06-06 13:28:09.263129,West,SUB-005,TR-005005,19.076,72.8777,39.45,44.14,1.65,50.0,48.0,0.9467,42.79,-72.88,34.53,0.0,10.99,0,0.0226,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.55,0.0,86.7,97.2,1.65,-211.1,-0.254,-0.576,-0.059,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0001397,2025-06-06 13:27:26.254803,South,SUB-010,TR-010005,12.9716,77.5946,43.04,66.4,2.28,50.2,78.19,0.799,50.09,-57.64,-42.97,0.0,6.07,0,0.2628,74,High Risk,Power Factor Anomaly,2026-09-05T19:42:40.361482,batch_001,3.04,0.2,49.8,84.8,2.28,134.1,1.096,0.374,0.905,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0000911,2025-06-06 13:27:17.131556,North,SUB-004,TR-004002,25.2048,77.3948,36.89,82.32,2.6,50.22,84.0,0.8547,50.0,72.77,11.41,0.0,13.02,0,0.3012,77,High Risk,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-3.11,0.22,63.7,84.4,2.6,637.8,1.356,0.362,1.395,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0095552,2025-06-06 13:24:58.023826,North,SUB-004,TR-004017,25.2048,77.3948,40.97,48.36,1.87,49.9,48.0,0.9442,43.7,-52.88,-9.14,0.0,6.58,0,0.0589,31,Low,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,0.97,-0.1,86.1,95.2,1.87,578.6,-0.254,-0.458,0.278,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0075789,2025-06-06 13:23:24.330520,North-East,SUB-017,TR-017005,28.296,76.592,40.37,37.96,1.4,50.09,48.0,0.9129,41.25,-136.72,-0.96,0.0,9.07,0,0.032,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.37,0.09,78.2,98.2,1.4,14241.7,-0.254,-0.777,-0.442,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0087928,2025-06-06 13:21:59.682674,East,SUB-012,TR-012005,23.2599,77.4126,40.94,42.7,1.61,50.07,48.0,0.9192,41.58,13.57,17.73,0.0,1.19,0,0.0516,33,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,0.94,0.07,79.8,95.3,1.61,76.5,-0.254,-0.734,-0.12,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0060551,2025-06-06 13:21:00.295815,North-East,SUB-027,TR-027017,28.5355,76.2346,39.0,41.42,1.58,50.03,48.0,0.9772,42.0,-21.11,14.97,0.0,2.7,0,0.0465,31,Low,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,-1.0,0.03,94.3,95.0,1.58,-141.0,-0.254,-0.679,-0.166,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0013529,2025-06-06 13:19:31.848156,South,SUB-009,TR-009002,17.385,78.4867,42.64,73.08,2.8,50.21,84.0,0.9,51.55,1.88,12.83,25.57,16.75,0,0.2648,73,High Risk,Unexpected Consumption,2026-09-05T19:42:40.361482,batch_001,2.64,0.21,75.0,86.8,2.8,14.7,1.356,0.564,1.701,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0081666,2025-06-06 13:17:02.085548,North,SUB-004,TR-004018,25.2048,77.3948,40.25,46.77,1.76,50.05,48.0,0.936,43.69,57.78,14.4,0.0,1.86,0,0.0196,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.25,0.05,84.0,98.8,1.76,401.2,-0.254,-0.459,0.109,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0045159,2025-06-06 13:16:23.271085,East,SUB-013,TR-013008,21.1466,79.0882,43.44,85.29,2.89,50.37,95.52,0.78,64.03,26.61,-38.57,0.0,30.08,0,0.5403,92,Critical,Overload,2026-09-05T19:42:40.361482,batch_001,3.44,0.37,45.0,82.8,2.89,-69.0,1.871,2.188,1.839,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0070363,2025-06-06 13:15:58.505387,West,SUB-006,TR-006010,23.0225,72.5799,40.29,42.15,1.64,49.9,48.0,0.9636,42.18,-26.15,22.72,0.0,7.94,0,0.0314,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.29,-0.1,90.9,98.6,1.64,-115.1,-0.254,-0.656,-0.074,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0124697,2025-06-06 13:15:49.755018,North-East,SUB-018,TR-018003,29.0588,76.0231,43.12,70.71,2.48,49.84,84.0,0.814,52.19,70.43,4.6,0.0,4.34,0,0.3023,74,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,3.12,-0.16,53.5,84.4,2.48,1531.1,1.356,0.647,1.211,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0034366,2025-06-06 13:14:21.506518,East,SUB-020,TR-020010,25.5941,82.472,37.38,83.15,2.61,50.2,84.0,0.8411,53.66,56.93,-25.41,0.0,4.27,0,0.2801,78,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,-2.62,0.2,60.3,86.9,2.61,-224.0,1.356,0.839,1.41,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0143377,2025-06-06 13:12:10.571109,South,SUB-026,TR-026012,17.3618,78.531,36.68,77.87,2.3,49.81,84.0,0.8059,52.09,74.79,-12.92,0.0,7.45,0,0.3192,80,High Risk,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-3.32,-0.19,51.5,83.4,2.3,-578.9,1.356,0.634,0.936,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0135502,2025-06-06 13:10:51.135989,North-East,SUB-018,TR-018012,29.0588,76.0231,39.74,40.41,1.53,50.07,48.0,0.9539,41.44,51.4,-7.66,0.0,2.94,0,0.0234,28,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.26,0.07,88.5,98.7,1.53,-671.0,-0.254,-0.752,-0.243,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0050658,2025-06-06 13:07:18.280156,West,SUB-025,TR-025014,24.4781,73.3114,40.27,35.2,1.38,49.9,48.0,0.9769,38.81,22.81,9.28,0.0,10.71,0,0.0308,28,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.27,-0.1,94.2,98.6,1.38,245.8,-0.254,-1.094,-0.472,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0005944,2025-06-06 13:05:52.685903,North-East,SUB-017,TR-017005,28.296,76.592,39.27,42.65,1.56,50.02,48.0,0.932,42.7,1.45,19.85,0.0,7.44,0,0.034,28,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.73,0.02,83.0,96.4,1.56,7.3,-0.254,-0.588,-0.197,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0145911,2025-06-06 13:05:18.265772,North,SUB-003,TR-003016,32.3246,74.7901,43.08,74.06,2.5,49.73,86.86,0.7828,56.96,-84.47,3.51,65.33,4.66,0,0.3725,87,Critical,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,3.08,-0.27,45.7,84.6,2.5,-2406.6,1.483,1.268,1.242,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0078781,2025-06-06 13:05:11.283917,North-East,SUB-027,TR-027020,28.5355,76.2346,40.29,44.45,1.7,50.01,48.0,0.9471,40.68,19.16,-1.13,0.0,10.25,0,0.0127,25,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.29,0.01,86.8,98.6,1.7,-1695.6,-0.254,-0.851,0.017,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-06
EVT-0042891,2025-06-06 13:04:09.293619,South,SUB-022,TR-022007,15.2993,74.124,37.03,75.06,2.48,49.75,84.0,0.8928,50.0,-57.05,-3.32,0.0,25.39,0,0.2872,76,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,-2.97,-0.25,73.2,85.2,2.48,1718.4,1.356,0.362,1.211,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0012722,2025-06-06 13:03:22.246953,West,SUB-021,TR-021018,19.6776,72.7323,41.0,47.22,1.76,49.92,48.0,0.9104,42.79,-75.42,-4.35,0.0,12.0,0,0.0564,33,Low,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,1.0,-0.08,77.6,95.0,1.76,1733.8,-0.254,-0.576,0.109,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0121012,2025-06-06 13:01:53.861196,North-East,SUB-017,TR-017005,28.296,76.592,42.5,64.83,2.5,49.8,66.0,0.908,44.0,101.74,25.71,0.0,2.95,0,0.14,56,Warning,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,2.5,-0.2,77.0,87.5,2.5,395.7,0.551,-0.419,1.242,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0131537,2025-06-06 13:01:36.401257,Central,SUB-028,TR-028009,20.2884,76.2009,37.54,71.37,2.26,50.21,84.0,0.843,50.0,62.99,31.93,0.0,13.14,0,0.2759,75,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,-2.46,0.21,60.7,87.7,2.26,197.3,1.356,0.362,0.875,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0057261,2025-06-06 13:00:39.788051,East,SUB-013,TR-013019,21.1466,79.0882,35.41,95.65,2.45,49.7,100.0,0.7239,66.7,32.73,3.49,37.6,11.82,0,0.6501,100,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,-4.59,-0.3,31.0,77.0,2.45,937.8,2.071,2.536,1.166,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-06
EVT-0062336,2025-06-06 12:58:57.808226,North-East,SUB-018,TR-018006,29.0588,76.0231,41.0,43.22,1.69,49.95,48.0,0.9563,41.98,-58.3,-18.4,0.0,1.92,0,0.0495,30,Low,Overload,2026-09-05T19:42:40.361482,batch_001,1.0,-0.05,89.1,95.0,1.69,316.8,-0.254,-0.682,0.002,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0022190,2025-06-06 12:58:17.762989,North-East,SUB-017,TR-017010,28.296,76.592,34.94,85.48,2.24,50.36,100.0,0.7499,65.15,-63.66,6.99,0.0,7.27,0,0.6594,99,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,-5.06,0.36,37.5,74.7,2.24,-910.7,2.071,2.334,0.844,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0004905,2025-06-06 12:56:47.278300,North,SUB-024,TR-024004,26.7461,78.9824,40.24,43.58,1.63,50.03,48.0,0.9287,42.65,-88.05,-35.83,0.0,3.11,0,0.0155,25,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.24,0.03,82.2,98.8,1.63,245.7,-0.254,-0.595,-0.09,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-06
EVT-0074235,2025-06-06 12:55:51.689151,East,SUB-011,TR-011018,22.5726,88.3639,40.54,54.87,2.07,49.8,66.0,0.9304,47.0,-6.33,12.97,0.0,3.68,0,0.0617,47,Low,Power Factor Anomaly,2026-09-05T19:42:40.361482,batch_001,0.54,-0.2,82.6,97.3,2.07,-48.8,0.551,-0.028,0.584,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0015259,2025-06-06 12:55:35.666229,North-East,SUB-018,TR-018020,29.0588,76.0231,40.03,47.07,1.72,50.03,48.0,0.9139,44.24,1.9,-1.06,0.0,2.22,0,0.007,22,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.03,0.03,78.5,99.8,1.72,-179.2,-0.254,-0.388,0.048,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-06
EVT-0144272,2025-06-06 12:55:21.469741,West,SUB-025,TR-025008,24.4781,73.3114,40.44,45.76,1.77,49.97,48.0,0.9579,42.01,-51.69,-3.48,0.0,5.95,0,0.0229,27,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.44,-0.03,89.5,97.8,1.77,1485.3,-0.254,-0.678,0.125,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-06
EVT-0031769,2025-06-06 12:54:35.101276,East,SUB-023,TR-023005,21.2787,82.1406,43.73,82.34,2.83,50.19,90.0,0.7852,58.72,-11.99,6.55,0.0,10.78,0,0.4233,84,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,3.73,0.19,46.3,81.4,2.83,-183.1,1.624,1.497,1.747,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0035522,2025-06-06 12:54:29.281616,North,SUB-002,TR-002009,26.9124,75.7873,43.05,77.45,2.55,49.75,84.0,0.7658,50.0,-10.58,2.14,0.0,7.51,0,0.3335,77,High Risk,Power Factor Anomaly,2026-09-05T19:42:40.361482,batch_001,3.05,-0.25,41.5,84.8,2.55,-494.4,1.356,0.362,1.319,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0147841,2025-06-06 12:53:46.933812,East,SUB-020,TR-020020,25.5941,82.472,36.56,69.86,1.95,49.74,84.0,0.7638,55.75,45.34,12.61,0.0,25.63,0,0.3574,84,High Risk,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,-3.44,-0.26,41.0,82.8,1.95,359.6,1.356,1.111,0.4,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0142589,2025-06-06 12:52:51.523535,Central,SUB-028,TR-028012,20.2884,76.2009,40.71,47.9,1.85,50.06,48.0,0.948,48.0,44.59,8.82,0.0,5.71,0,0.0397,30,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,0.71,0.06,87.0,96.4,1.85,505.6,-0.254,0.102,0.247,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0105634,2025-06-06 12:50:48.976465,West,SUB-021,TR-021002,19.6776,72.7323,42.62,76.09,2.56,50.23,84.0,0.7907,50.9,-21.52,-8.29,0.0,25.75,0,0.303,75,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,2.62,0.23,47.7,86.9,2.56,259.6,1.356,0.479,1.334,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0083963,2025-06-06 12:50:10.356834,North-East,SUB-017,TR-017004,28.296,76.592,41.04,68.06,2.62,49.82,66.0,0.9363,44.0,52.36,9.8,0.85,3.05,0,0.0784,48,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,1.04,-0.18,84.1,94.8,2.62,534.3,0.551,-0.419,1.426,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0019667,2025-06-06 12:49:28.640256,North,SUB-003,TR-003013,32.3246,74.7901,35.35,89.67,2.29,49.64,100.0,0.7221,65.43,52.62,3.4,0.0,8.0,1,0.8553,100,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,-4.65,-0.36,30.5,76.8,2.29,1547.6,2.071,2.371,0.921,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0130997,2025-06-06 12:46:22.015985,West,SUB-006,TR-006002,23.0225,72.5799,42.62,73.07,2.8,49.78,78.47,0.9,52.82,71.83,19.29,0.0,38.0,0,0.2195,70,High Risk,Generation Drop,2026-09-05T19:42:40.361482,batch_001,2.62,-0.22,75.0,86.9,2.8,372.4,1.108,0.729,1.701,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0128972,2025-06-06 12:45:01.961605,Central,SUB-028,TR-028007,20.2884,76.2009,38.24,62.91,2.22,50.19,66.0,0.9243,44.32,-39.99,-8.03,0.0,12.97,0,0.1079,50,Warning,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,-1.76,0.19,81.1,91.2,2.22,498.0,0.551,-0.377,0.813,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0127289,2025-06-06 12:42:33.783946,South,SUB-010,TR-010007,12.9716,77.5946,43.33,76.35,2.98,49.8,84.0,0.9,50.7,7.41,-11.77,0.0,7.31,0,0.2898,77,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,3.33,-0.2,75.0,83.4,2.98,-63.0,1.356,0.453,1.977,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0096585,2025-06-06 12:41:52.454158,East,SUB-011,TR-011011,22.5726,88.3639,41.0,37.0,1.47,50.05,48.0,0.966,42.55,32.35,9.08,0.0,3.33,0,0.0492,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,0.05,91.5,95.0,1.47,356.3,-0.254,-0.608,-0.335,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-06
EVT-0125184,2025-06-06 12:41:49.366847,North,SUB-024,TR-024019,26.7461,78.9824,42.88,87.32,3.17,50.17,84.0,0.8478,51.74,107.08,26.39,0.0,8.5,0,0.2844,71,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,2.88,0.17,62.0,85.6,3.17,405.8,1.356,0.589,2.268,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0099765,2025-06-06 12:41:47.861851,South,SUB-022,TR-022007,15.2993,74.124,40.4,34.66,1.32,50.03,48.0,0.9393,40.61,56.11,-16.4,0.0,2.3,0,0.0214,28,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.4,0.03,84.8,98.0,1.32,-342.1,-0.254,-0.86,-0.564,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-06
EVT-0071305,2025-06-06 12:40:39.018509,South,SUB-008,TR-008006,13.0827,80.2707,40.08,41.95,1.57,49.98,48.0,0.9342,42.43,10.47,-19.65,0.0,2.09,0,0.0072,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.08,-0.02,83.6,99.6,1.57,-53.3,-0.254,-0.623,-0.182,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-06
EVT-0022455,2025-06-06 12:38:24.955756,North,SUB-003,TR-003010,32.3246,74.7901,39.0,36.13,1.3,50.02,48.0,0.9203,44.06,-18.59,-10.14,0.0,4.56,0,0.0432,32,Low,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,-1.0,0.02,80.1,95.0,1.3,183.3,-0.254,-0.411,-0.595,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0009988,2025-06-06 12:37:11.020179,Central,SUB-028,TR-028002,20.2884,76.2009,40.75,34.92,1.32,49.94,48.0,0.9267,41.99,0.72,-32.41,0.0,2.27,0,0.0413,31,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,0.75,-0.06,81.7,96.2,1.32,-2.2,-0.254,-0.68,-0.564,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0002866,2025-06-06 12:37:01.551223,North-East,SUB-018,TR-018012,29.0588,76.0231,40.02,43.09,1.61,49.96,48.0,0.9327,43.58,48.31,8.88,0.0,12.0,0,0.0093,27,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.02,-0.04,83.2,99.9,1.61,544.0,-0.254,-0.473,-0.12,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-06
EVT-0123009,2025-06-06 12:36:43.374530,East,SUB-011,TR-011007,22.5726,88.3639,35.56,89.04,2.09,50.35,100.0,0.6594,66.08,-2.79,-3.09,2.5,15.57,0,0.6699,98,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,-4.44,0.35,14.8,77.8,2.09,90.3,2.071,2.455,0.614,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0003814,2025-06-06 12:35:57.952057,East,SUB-012,TR-012001,23.2599,77.4126,40.25,42.35,1.62,50.04,48.0,0.9483,42.03,75.23,-10.3,0.0,6.98,0,0.0177,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.25,0.04,87.1,98.8,1.62,-730.4,-0.254,-0.675,-0.105,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-06
EVT-0105934,2025-06-06 12:35:15.791275,South,SUB-026,TR-026005,17.3618,78.531,37.5,51.14,1.77,50.1,66.0,0.9254,44.45,-106.23,-22.11,0.0,6.15,0,0.1206,57,Warning,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,-2.5,0.1,81.4,87.5,1.77,480.5,0.551,-0.36,0.125,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0006744,2025-06-06 12:34:29.739650,North,SUB-003,TR-003013,32.3246,74.7901,42.59,83.62,2.55,49.74,90.0,0.7174,56.0,-9.74,-31.6,0.0,30.45,0,0.3919,84,High Risk,Power Factor Anomaly,2026-09-05T19:42:40.361482,batch_001,2.59,-0.26,29.4,87.0,2.55,30.8,1.624,1.143,1.319,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0047468,2025-06-06 12:33:57.450365,North,SUB-003,TR-003019,32.3246,74.7901,42.46,79.36,2.99,50.26,83.46,0.8877,50.0,19.18,-27.24,0.0,10.82,0,0.2658,76,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,2.46,0.26,71.9,87.7,2.99,-70.4,1.331,0.362,1.992,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0135055,2025-06-06 12:33:45.755385,Central,SUB-028,TR-028018,20.2884,76.2009,43.58,67.99,2.56,49.75,84.0,0.8645,51.43,73.61,3.45,0.0,6.87,0,0.3218,78,High Risk,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,3.58,-0.25,66.1,82.1,2.56,2133.6,1.356,0.548,1.334,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
EVT-0122522,2025-06-06 12:33:06.565138,North-East,SUB-017,TR-017006,28.296,76.592,37.13,79.73,2.49,49.76,85.55,0.84,61.18,-98.78,-28.47,0.0,9.54,0,0.3637,83,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,-2.87,-0.24,60.0,85.6,2.49,347.0,1.425,1.817,1.227,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-06
