event_id,timestamp,region,substation_id,transformer_id,latitude,longitude,voltage_kv,current_amp,power_mw,frequency_hz,load_percent,power_factor,temperature_c,energy_generated_mwh,energy_consumed_mwh,outage_duration_min,communication_latency_ms,fault_indicator,anomaly_score,risk_score,status,anomaly_type
EVT-0028539,2025-05-12 16:21:30.360330,West,SUB-021,TR-021001,19.6776,72.7323,40.49,46.84,1.81,49.99,48.0,0.9523,41.21,-1.25,9.45,0.0,4.55,0,0.0214,23,Normal,Normal
EVT-0028540,2025-04-13 12:52:08.852612,North,SUB-002,TR-002020,26.9124,75.7873,40.53,47.49,1.83,50.02,48.0,0.9487,42.89,-3.38,2.94,0.0,2.43,0,0.0249,28,Normal,Normal
EVT-0028541,2025-04-28 18:31:32.918195,South,SUB-008,TR-008019,13.0827,80.2707,43.2,63.2,2.08,49.75,70.0,0.7621,56.0,116.01,23.02,0.0,13.89,0,0.2332,72,High Risk,Power Factor Anomaly
EVT-0028542,2025-04-17 17:36:10.676510,North,SUB-003,TR-003008,32.3246,74.7901,39.08,41.53,1.49,49.95,39.75,0.9173,41.23,-41.36,-0.32,0.0,12.0,0,0.0478,25,Normal,Normal
EVT-0028543,2025-05-15 04:23:33.773754,West,SUB-019,TR-019012,22.3167,78.03,42.81,61.54,2.34,49.76,58.0,0.8866,50.0,51.75,-40.12,0.0,5.54,0,0.1652,57,Warning,Generation Drop
EVT-0028544,2025-04-29 02:49:11.554389,North-East,SUB-027,TR-027017,28.5355,76.2346,43.33,45.54,1.57,50.24,58.0,0.7968,50.0,-53.37,-9.83,0.0,9.74,0,0.2158,60,Warning,Power Factor Anomaly
EVT-0028545,2025-05-03 01:33:01.225952,West,SUB-006,TR-006012,23.0225,72.5799,39.41,29.69,1.08,49.97,27.33,0.9224,39.47,16.63,-11.43,0.0,11.85,0,0.0301,13,Normal,Normal
EVT-0028546,2025-04-30 13:02:50.960990,West,SUB-005,TR-005007,19.076,72.8777,40.93,46.35,1.83,50.02,48.0,0.9642,41.42,11.54,-30.04,0.0,12.0,0,0.0414,27,Normal,Normal
EVT-0028547,2025-06-14 19:38:22.842997,Central,SUB-014,TR-014017,26.8206,80.2701,41.0,18.1,0.67,49.9,15.0,0.9,40.19,74.88,1.83,0.0,4.87,0,0.06,11,Normal,Overload
EVT-0028548,2025-05-04 10:14:03.366907,West,SUB-019,TR-019003,22.3167,78.03,43.34,79.1,2.88,50.23,84.34,0.84,56.18,-21.92,14.15,0.0,4.79,0,0.3294,80,High Risk,Overload
EVT-0028549,2025-04-03 06:51:40.714598,North,SUB-029,TR-029003,26.9124,75.7873,39.04,36.47,1.38,50.02,36.89,0.9676,40.37,-25.04,30.17,0.0,9.91,0,0.042,20,Normal,Normal
EVT-0028550,2025-04-29 21:49:22.081708,East,SUB-012,TR-012001,23.2599,77.4126,40.92,11.61,0.45,49.97,18.87,0.9515,38.64,-70.61,4.97,0.0,3.75,0,0.0433,8,Normal,Normal
EVT-0028551,2025-06-01 21:33:58.444899,Central,SUB-016,TR-016019,24.8688,76.6562,39.39,19.23,0.71,50.01,18.73,0.9438,36.83,38.44,3.29,0.0,3.49,0,0.0261,4,Normal,Normal
EVT-0028552,2025-04-17 18:10:03.637565,North-East,SUB-027,TR-027005,28.5355,76.2346,43.84,75.43,2.09,50.35,85.0,0.6308,63.0,-19.28,-19.73,0.0,50.12,0,0.5052,87,Critical,Communication Failure
EVT-0028553,2025-04-23 03:37:05.691502,East,SUB-012,TR-012011,23.2599,77.4126,39.0,15.17,0.55,49.97,15.0,0.9294,38.33,-43.18,3.07,0.0,3.8,0,0.0455,5,Normal,Normal
EVT-0028554,2025-04-16 20:30:20.907535,West,SUB-006,TR-006005,23.0225,72.5799,42.88,45.36,1.75,49.74,58.0,0.9,50.0,22.74,-5.96,0.0,12.06,0,0.1667,57,Warning,Generation Drop
EVT-0028555,2025-05-04 10:49:28.329063,North,SUB-029,TR-029008,26.9124,75.7873,37.4,79.97,2.34,49.8,90.0,0.7822,64.66,-96.4,54.97,0.63,5.34,1,0.631,96,Critical,Transformer Fault
EVT-0028556,2025-06-02 14:36:29.926437,Central,SUB-016,TR-016019,24.8688,76.6562,37.23,72.94,2.3,50.25,84.0,0.8456,51.46,-65.0,3.81,0.0,11.77,0,0.2949,77,High Risk,Overload
EVT-0028557,2025-05-30 23:00:55.169441,South,SUB-009,TR-009015,17.385,78.4867,34.7,83.43,2.25,49.69,85.0,0.7787,63.0,-43.68,18.34,0.0,16.11,0,0.5052,88,Critical,Compound Anomaly
EVT-0028558,2025-04-17 22:42:47.068061,East,SUB-011,TR-011001,22.5726,88.3639,42.66,58.7,2.18,49.81,58.0,0.872,50.0,37.18,-0.74,0.0,34.76,0,0.1545,51,Warning,Generation Drop
EVT-0028559,2025-06-02 21:36:58.573233,South,SUB-010,TR-010003,12.9716,77.5946,40.17,10.59,0.4,49.9,17.35,0.9339,37.14,-112.68,-23.65,0.0,5.25,0,0.0269,3,Normal,Normal
EVT-0028560,2025-04-11 14:53:07.862511,West,SUB-005,TR-005016,19.076,72.8777,41.0,42.47,1.59,49.93,48.0,0.9159,40.61,-9.65,25.63,0.0,2.6,0,0.0533,28,Normal,Normal
EVT-0028561,2025-04-07 02:29:04.735015,North,SUB-029,TR-029019,26.9124,75.7873,39.11,47.57,1.78,50.0,39.61,0.9568,40.39,10.82,-1.85,0.0,4.74,0,0.0361,21,Normal,Normal
EVT-0028562,2025-04-19 01:20:23.605595,North,SUB-001,TR-001015,28.6139,77.209,39.0,24.73,0.91,50.01,24.08,0.9479,40.1,62.57,-6.94,0.0,4.42,0,0.0424,8,Normal,Normal
EVT-0028563,2025-06-04 23:30:48.914883,East,SUB-023,TR-023019,21.2787,82.1406,41.0,24.81,0.98,50.07,23.78,0.9596,42.03,-5.84,16.31,0.0,5.17,0,0.0531,14,Normal,Normal
EVT-0028564,2025-06-01 14:20:05.765568,West,SUB-021,TR-021006,19.6776,72.7323,39.88,42.24,1.6,50.0,48.0,0.949,42.08,-51.81,-8.09,0.0,5.3,0,0.005,25,Normal,Normal
EVT-0028565,2025-04-09 11:15:11.212764,North,SUB-029,TR-029018,26.9124,75.7873,42.9,78.21,2.72,50.17,84.0,0.8122,51.32,-24.41,16.52,0.0,4.26,0,0.2968,77,High Risk,Overload
EVT-0028566,2025-04-18 16:23:23.964143,North,SUB-024,TR-024016,26.7461,78.9824,37.39,57.0,1.78,50.2,82.08,0.8344,56.0,-38.7,-8.43,21.86,4.57,0,0.2754,79,High Risk,Overload
EVT-0028567,2025-06-07 00:19:34.906198,East,SUB-012,TR-012011,23.2599,77.4126,41.0,19.46,0.74,49.98,26.78,0.9261,37.01,-58.91,20.04,0.0,3.83,0,0.0431,10,Normal,Normal
EVT-0028568,2025-06-09 12:17:43.614996,Central,SUB-016,TR-016006,24.8688,76.6562,40.89,43.72,1.7,50.04,48.0,0.9528,41.79,-45.97,-10.27,0.0,1.58,0,0.0444,27,Normal,Normal
EVT-0028569,2025-04-02 10:20:06.807729,East,SUB-013,TR-013008,21.1466,79.0882,36.76,69.83,2.22,49.79,79.38,0.8637,52.27,23.86,15.75,0.0,18.89,0,0.2611,74,High Risk,Generation Drop
EVT-0028570,2025-04-20 15:13:28.263732,West,SUB-005,TR-005007,19.076,72.8777,40.24,44.02,1.64,50.04,48.0,0.9257,41.43,-69.97,24.04,0.0,12.0,0,0.0171,22,Normal,Normal
EVT-0028571,2025-04-19 10:32:39.984985,Central,SUB-028,TR-028014,20.2884,76.2009,43.02,75.85,2.89,50.17,84.0,0.8849,56.55,-18.11,10.67,0.0,7.99,0,0.2884,76,High Risk,Overload
EVT-0028572,2025-06-25 21:16:06.399447,South,SUB-009,TR-009011,17.385,78.4867,36.17,84.48,2.38,49.57,85.0,0.78,63.0,-1.19,-15.05,0.0,22.55,0,0.4703,91,Critical,Overload
EVT-0028573,2025-06-21 12:03:23.252254,North,SUB-004,TR-004001,25.2048,77.3948,36.86,69.09,2.29,50.21,80.65,0.9,50.0,1.32,-45.58,0.0,10.66,0,0.2559,76,High Risk,Generation Drop
EVT-0028574,2025-05-02 21:05:30.773402,West,SUB-025,TR-025006,24.4781,73.3114,37.51,54.48,1.84,50.17,58.0,0.9,50.0,47.35,-5.75,0.0,11.79,0,0.1346,54,Warning,Generation Drop
EVT-0028575,2025-05-04 10:04:42.481887,South,SUB-022,TR-022004,15.2993,74.124,42.8,71.47,2.75,49.82,80.67,0.9,50.0,45.22,15.27,0.0,17.14,0,0.2371,72,High Risk,Generation Drop
EVT-0028576,2025-05-07 22:35:41.409780,West,SUB-025,TR-025001,24.4781,73.3114,40.31,29.37,1.14,49.97,28.57,0.9658,40.25,-17.47,-42.92,0.0,5.26,0,0.0181,10,Normal,Normal
EVT-0028577,2025-05-27 13:02:27.144616,North,SUB-004,TR-004001,25.2048,77.3948,40.22,44.71,1.66,50.05,48.0,0.9229,43.67,-26.05,-27.1,0.0,1.15,0,0.018,26,Normal,Normal
EVT-0028578,2025-06-22 13:00:30.912135,East,SUB-013,TR-013019,21.1466,79.0882,43.07,81.6,2.78,49.75,89.4,0.7922,57.06,-19.46,-20.07,0.0,11.32,1,0.5876,98,Critical,Overload
EVT-0028579,2025-05-24 22:06:24.071826,North,SUB-002,TR-002014,26.9124,75.7873,41.0,21.04,0.84,50.03,20.14,0.9718,38.31,-29.83,25.87,0.0,2.96,0,0.0462,5,Normal,Normal
EVT-0028580,2025-04-20 17:27:36.824875,North-East,SUB-027,TR-027012,28.5355,76.2346,44.36,71.05,2.46,49.69,85.0,0.78,63.0,-40.3,10.04,85.21,34.51,0,0.4676,87,Critical,Voltage Fluctuation
EVT-0028581,2025-06-24 04:31:00.946242,North,SUB-029,TR-029009,26.9124,75.7873,39.08,16.96,0.64,49.93,25.5,0.9611,36.6,15.37,-10.45,0.0,1.38,0,0.0503,8,Normal,Normal
EVT-0028582,2025-05-13 01:13:20.982633,North,SUB-024,TR-024011,26.7461,78.9824,40.22,41.64,1.51,50.13,40.0,0.9036,44.0,70.05,5.11,0.0,6.38,0,0.0358,22,Normal,Normal
EVT-0028583,2025-06-18 04:53:09.278688,North-East,SUB-018,TR-018003,29.0588,76.0231,41.0,25.8,1.02,50.08,18.25,0.9645,40.18,31.59,-13.2,0.0,8.42,0,0.0561,7,Normal,Normal
EVT-0028584,2025-04-21 20:25:13.973233,West,SUB-005,TR-005004,19.076,72.8777,36.57,58.98,1.6,50.26,70.0,0.7397,56.0,88.53,-40.26,0.0,44.71,0,0.2519,78,High Risk,Power Factor Anomaly
EVT-0028585,2025-06-16 02:39:12.138813,East,SUB-023,TR-023019,21.2787,82.1406,41.0,23.52,0.94,49.99,24.62,0.9766,37.46,-31.98,-24.37,0.0,2.17,0,0.0411,9,Normal,Normal
EVT-0028586,2025-06-14 17:09:01.653283,North-East,SUB-027,TR-027005,28.5355,76.2346,40.29,46.9,1.7,49.96,48.0,0.9017,42.2,-21.3,4.72,0.0,8.36,0,0.0188,28,Normal,Normal
EVT-0028587,2025-04-12 08:58:54.211393,East,SUB-012,TR-012010,23.2599,77.4126,39.82,40.63,1.54,50.1,48.0,0.9516,39.47,12.48,-32.02,0.0,12.0,0,0.0268,24,Normal,Normal
EVT-0028588,2025-04-26 09:31:44.872275,South,SUB-008,TR-008019,13.0827,80.2707,37.28,64.75,1.88,50.29,77.82,0.7806,56.0,-27.94,1.35,0.0,23.03,0,0.2793,77,High Risk,Frequency Deviation
EVT-0028589,2025-05-12 16:47:39.750939,West,SUB-006,TR-006019,23.0225,72.5799,42.5,51.06,2.0,50.04,58.34,0.9235,44.0,-25.72,7.08,15.13,6.89,0,0.1084,50,Warning,Generation Drop
EVT-0028590,2025-05-23 12:00:25.613795,North,SUB-001,TR-001012,28.6139,77.209,37.46,72.58,2.3,49.83,84.0,0.8469,50.0,-37.12,34.53,0.0,30.08,0,0.271,70,High Risk,Overload
EVT-0028591,2025-04-15 17:52:26.399545,East,SUB-020,TR-020010,25.5941,82.472,36.82,66.05,2.15,49.81,70.77,0.8834,51.33,-88.88,38.89,0.0,12.69,0,0.1772,70,High Risk,Generation Drop
EVT-0028592,2025-04-09 07:11:35.739925,South,SUB-010,TR-010018,12.9716,77.5946,39.78,40.54,1.45,49.96,48.0,0.9,42.62,20.12,19.99,0.0,7.66,0,0.0169,25,Normal,Normal
EVT-0028593,2025-05-02 00:39:49.502513,South,SUB-008,TR-008020,13.0827,80.2707,36.7,68.01,1.95,49.75,70.0,0.782,56.0,2.96,-40.57,0.0,41.63,0,0.2292,70,High Risk,Generation Drop
EVT-0028594,2025-05-07 08:50:40.340595,West,SUB-019,TR-019016,22.3167,78.03,39.54,48.38,1.81,50.07,48.0,0.9465,44.77,-78.68,-21.43,0.0,3.03,0,0.0331,27,Normal,Normal
EVT-0028595,2025-06-07 13:19:05.254592,South,SUB-009,TR-009006,17.385,78.4867,43.53,78.83,2.97,50.22,84.0,0.8663,53.07,-42.88,-33.23,0.0,9.58,0,0.3141,80,High Risk,Overload
EVT-0028596,2025-05-09 04:59:00.507037,West,SUB-005,TR-005019,19.076,72.8777,40.33,20.03,0.74,50.07,20.53,0.9177,37.62,-60.15,-4.2,0.0,11.15,0,0.0272,4,Normal,Normal
EVT-0028597,2025-04-05 19:56:36.243951,East,SUB-020,TR-020002,25.5941,82.472,39.65,20.65,0.77,49.92,26.48,0.9449,40.35,58.79,-7.45,0.0,4.98,0,0.0296,12,Normal,Normal
EVT-0028598,2025-04-15 13:55:15.085648,West,SUB-007,TR-007020,18.5204,73.8567,37.7,81.81,2.61,49.78,84.0,0.8463,50.0,-86.23,-11.16,0.0,18.27,0,0.27,71,High Risk,Overload
EVT-0028599,2025-06-03 08:34:58.687423,East,SUB-012,TR-012019,23.2599,77.4126,43.19,70.15,2.26,50.27,70.0,0.7467,56.0,-69.45,17.27,10.22,5.71,0,0.241,73,High Risk,Frequency Deviation
EVT-0028600,2025-05-12 18:55:46.950776,East,SUB-012,TR-012008,23.2599,77.4126,39.93,42.87,1.58,50.0,43.0,0.9203,44.0,69.92,-20.32,0.0,3.36,0,0.0031,21,Normal,Normal
EVT-0028601,2025-06-07 06:36:09.923567,Central,SUB-016,TR-016014,24.8688,76.6562,39.37,35.86,1.34,50.08,48.0,0.9472,43.79,-80.82,14.24,0.0,2.19,0,0.0407,32,Low,Voltage Fluctuation
EVT-0028602,2025-04-04 16:58:05.250101,Central,SUB-016,TR-016011,24.8688,76.6562,40.83,40.78,1.6,50.01,48.0,0.9633,44.05,-41.22,9.22,0.0,9.75,0,0.0352,27,Normal,Normal
EVT-0028603,2025-05-02 11:17:14.351688,North,SUB-003,TR-003005,32.3246,74.7901,39.0,42.94,1.62,49.91,48.0,0.9664,44.32,-8.29,8.93,0.0,5.28,0,0.0582,35,Low,Power Factor Anomaly
EVT-0028604,2025-05-24 15:37:33.252262,Central,SUB-015,TR-015016,25.3948,79.4625,39.51,40.12,1.45,50.07,48.0,0.9173,41.01,-5.67,-24.24,0.0,10.74,0,0.0339,27,Normal,Normal
EVT-0028605,2025-05-13 01:33:52.068444,West,SUB-005,TR-005005,19.076,72.8777,37.15,45.78,1.53,49.81,58.0,0.9,50.0,-92.69,30.78,0.0,8.06,0,0.1528,53,Warning,Generation Drop
EVT-0028606,2025-05-27 05:56:49.651644,West,SUB-007,TR-007015,18.5204,73.8567,40.33,20.39,0.77,49.91,23.6,0.9369,40.06,21.51,16.92,0.0,6.55,0,0.0316,5,Normal,Normal
EVT-0028607,2025-05-08 04:40:43.808141,East,SUB-013,TR-013004,21.1466,79.0882,36.29,73.06,1.62,49.66,85.0,0.6118,63.0,81.14,-24.92,0.0,65.69,0,0.5036,89,Critical,Overload
EVT-0028608,2025-06-29 03:17:05.732533,North,SUB-004,TR-004013,25.2048,77.3948,40.59,16.23,0.64,49.92,16.03,0.968,37.61,-24.64,-19.05,0.0,12.0,0,0.039,7,Normal,Normal
EVT-0028609,2025-04-05 15:32:51.435263,North-East,SUB-018,TR-018020,29.0588,76.0231,39.9,42.35,1.59,49.9,48.0,0.9402,42.15,-20.55,3.29,0.0,1.49,0,0.0238,25,Normal,Normal
EVT-0028610,2025-06-17 07:26:47.874499,South,SUB-026,TR-026008,17.3618,78.531,37.52,65.18,2.05,49.78,70.0,0.84,56.0,-29.01,-20.85,0.0,20.97,0,0.1707,67,Warning,Communication Failure
EVT-0028611,2025-05-05 19:03:36.896928,North,SUB-029,TR-029014,26.9124,75.7873,36.76,53.96,1.72,49.77,58.0,0.8696,50.0,23.94,43.35,0.0,37.45,0,0.1866,61,Warning,Unexpected Consumption
EVT-0028612,2025-05-31 09:21:35.622971,West,SUB-019,TR-019019,22.3167,78.03,42.92,76.79,2.72,50.24,81.76,0.8263,52.51,14.84,3.84,0.0,5.43,0,0.2874,77,High Risk,Generation Drop
EVT-0028613,2025-05-26 19:28:08.366761,North-East,SUB-018,TR-018018,29.0588,76.0231,39.64,20.57,0.79,49.96,23.11,0.9678,37.59,-7.39,5.09,0.0,4.92,0,0.0217,6,Normal,Normal
EVT-0028614,2025-06-07 05:15:50.770893,North-East,SUB-017,TR-017001,28.296,76.592,39.07,37.05,1.24,50.03,40.0,0.8554,44.0,-64.59,17.37,4.09,7.62,0,0.0587,24,Normal,Normal
EVT-0028615,2025-05-25 09:14:15.081576,East,SUB-013,TR-013007,21.1466,79.0882,39.0,50.41,1.88,49.95,48.0,0.9575,39.55,-57.73,35.19,0.0,2.02,0,0.0496,33,Low,Frequency Deviation
EVT-0028616,2025-04-12 00:05:29.270057,West,SUB-025,TR-025017,24.4781,73.3114,37.21,71.94,2.25,49.72,70.0,0.84,56.0,-44.17,4.11,0.0,14.69,0,0.1954,72,High Risk,Frequency Deviation
EVT-0028617,2025-04-01 18:22:23.958919,West,SUB-005,TR-005005,19.076,72.8777,37.06,64.92,2.02,50.29,70.0,0.84,56.0,5.85,23.9,0.0,8.1,0,0.2045,67,Warning,Generation Drop
EVT-0028618,2025-04-27 16:48:03.189959,East,SUB-011,TR-011008,22.5726,88.3639,39.04,46.56,1.75,50.0,48.0,0.9652,41.68,-9.76,-39.67,0.0,6.15,0,0.0391,26,Normal,Normal
EVT-0028619,2025-05-14 04:50:35.644081,West,SUB-021,TR-021003,19.6776,72.7323,39.84,7.83,0.3,50.01,19.48,0.9672,37.25,-13.01,-13.36,0.0,1.98,0,0.0078,0,Normal,Normal
EVT-0028620,2025-06-01 18:17:41.915573,North,SUB-024,TR-024020,26.7461,78.9824,41.0,33.62,1.3,49.91,37.27,0.9426,41.54,110.0,15.32,0.0,6.59,0,0.0577,23,Normal,Normal
EVT-0028621,2025-05-15 00:08:21.996374,Central,SUB-016,TR-016010,24.8688,76.6562,43.54,65.64,2.43,50.18,58.0,0.8516,50.0,32.58,-2.65,0.0,8.39,0,0.1937,63,Warning,Voltage Fluctuation
EVT-0028622,2025-05-16 07:34:56.285150,Central,SUB-015,TR-015008,25.3948,79.4625,42.99,58.35,2.11,49.76,63.56,0.8395,50.0,15.34,14.7,0.0,21.83,0,0.1868,64,Warning,Generation Drop
EVT-0028623,2025-05-11 05:23:32.629306,West,SUB-007,TR-007019,18.5204,73.8567,45.49,75.7,2.19,50.32,85.0,0.636,63.0,-49.49,9.8,0.0,6.98,0,0.5629,88,Critical,Voltage Fluctuation
EVT-0028624,2025-04-09 15:57:39.948517,South,SUB-008,TR-008015,13.0827,80.2707,39.0,40.74,1.5,50.0,48.0,0.9434,41.95,-8.99,2.02,0.0,5.33,0,0.041,27,Normal,Normal
EVT-0028625,2025-05-01 19:44:45.216524,East,SUB-023,TR-023020,21.2787,82.1406,37.47,59.12,1.99,50.24,58.0,0.8979,50.0,-35.78,-1.23,0.0,16.39,0,0.1488,55,Warning,Power Factor Anomaly
EVT-0028626,2025-04-03 06:56:52.643308,Central,SUB-016,TR-016011,24.8688,76.6562,39.36,30.65,1.15,50.04,34.12,0.9548,41.66,-44.43,1.04,0.0,12.0,0,0.033,14,Normal,Normal
EVT-0028627,2025-06-19 08:28:01.600266,North,SUB-001,TR-001014,28.6139,77.209,37.05,66.66,2.18,49.82,75.75,0.8839,51.47,25.78,1.27,0.0,14.76,0,0.2073,68,Warning,Generation Drop
EVT-0028628,2025-04-01 06:46:14.349428,North,SUB-002,TR-002006,26.9124,75.7873,39.0,28.32,1.06,50.09,32.2,0.961,39.75,-64.74,46.2,0.0,12.0,0,0.0577,17,Normal,Normal
EVT-0028629,2025-04-25 11:50:13.420042,North,SUB-024,TR-024005,26.7461,78.9824,39.0,42.7,1.57,50.05,48.0,0.9416,41.18,24.76,31.46,0.0,7.63,0,0.0509,28,Normal,Normal
EVT-0028630,2025-05-02 16:19:22.228680,East,SUB-011,TR-011004,22.5726,88.3639,39.47,35.91,1.3,49.94,48.0,0.9175,45.64,-65.76,31.47,0.0,3.8,0,0.033,32,Low,Unexpected Consumption
EVT-0028631,2025-06-13 00:37:38.509434,North,SUB-004,TR-004001,25.2048,77.3948,37.53,56.12,1.9,50.18,58.0,0.9,50.0,-13.41,-10.4,0.0,25.09,0,0.1347,54,Warning,Transformer Fault
EVT-0028632,2025-06-29 22:10:00.051750,Central,SUB-015,TR-015019,25.3948,79.4625,45.39,73.7,2.17,49.61,85.0,0.6488,63.0,-43.45,7.14,0.0,13.24,1,0.768,100,Critical,Compound Anomaly
EVT-0028633,2025-05-29 16:05:11.219134,South,SUB-010,TR-010008,12.9716,77.5946,40.37,37.13,1.37,50.0,48.0,0.9128,43.45,-17.03,23.61,0.0,5.68,0,0.0156,22,Normal,Normal
EVT-0028634,2025-04-08 08:20:08.625208,West,SUB-019,TR-019002,22.3167,78.03,42.8,67.4,2.57,49.81,78.17,0.8923,54.3,-58.61,-1.44,0.0,6.1,0,0.2202,69,Warning,Communication Failure
EVT-0028635,2025-06-25 08:45:56.875097,East,SUB-023,TR-023007,21.2787,82.1406,40.73,42.6,1.58,50.02,45.09,0.9106,41.88,93.39,17.7,0.0,11.75,0,0.0332,26,Normal,Normal
EVT-0028636,2025-05-14 01:18:49.019905,North,SUB-002,TR-002004,26.9124,75.7873,39.99,14.68,0.56,49.91,17.48,0.9492,38.14,31.38,21.2,0.0,2.37,0,0.018,3,Normal,Normal
EVT-0028637,2025-04-14 20:41:18.034450,West,SUB-006,TR-006009,23.0225,72.5799,39.58,26.79,0.96,49.94,26.84,0.9037,38.97,34.95,0.21,0.0,6.27,0,0.0291,10,Normal,Normal
EVT-0028638,2025-05-20 19:13:30.085102,Central,SUB-028,TR-028003,20.2884,76.2009,39.49,35.68,1.2,49.81,40.0,0.8513,44.0,-23.02,-33.24,0.0,19.44,0,0.0742,27,Normal,Normal
EVT-0028639,2025-05-04 16:15:18.260685,South,SUB-008,TR-008007,13.0827,80.2707,39.4,46.16,1.72,49.97,48.0,0.9464,41.32,66.13,16.06,0.0,3.12,0,0.0292,28,Normal,Normal
EVT-0028640,2025-06-27 19:26:44.126529,North,SUB-001,TR-001010,28.6139,77.209,40.16,18.03,0.67,49.98,17.5,0.9239,38.82,55.78,-9.36,0.0,2.12,0,0.011,5,Normal,Normal
EVT-0028641,2025-05-29 13:49:34.962520,East,SUB-020,TR-020015,25.5941,82.472,39.73,42.37,1.57,49.95,48.0,0.9342,43.67,5.68,-7.07,0.0,2.05,0,0.0206,26,Normal,Normal
EVT-0028642,2025-05-25 11:17:25.011438,West,SUB-007,TR-007015,18.5204,73.8567,37.36,81.56,2.29,50.25,90.0,0.7502,56.0,-19.14,4.65,0.0,25.36,0,0.3796,77,High Risk,Power Factor Anomaly
EVT-0028643,2025-04-02 11:07:35.221759,South,SUB-009,TR-009004,17.385,78.4867,36.66,57.02,1.76,50.15,77.63,0.8406,50.0,-48.56,16.32,0.0,13.72,0,0.2481,69,Warning,Unexpected Consumption
EVT-0028644,2025-05-31 17:12:26.927732,West,SUB-006,TR-006011,23.0225,72.5799,39.48,44.78,1.6,50.06,48.0,0.907,41.06,-13.13,7.19,0.0,1.25,0,0.0322,28,Normal,Normal
EVT-0028645,2025-05-15 17:51:23.063789,West,SUB-005,TR-005004,19.076,72.8777,35.58,73.47,1.82,50.45,85.0,0.6948,63.0,45.58,2.55,0.0,11.21,0,0.5267,93,Critical,Voltage Fluctuation
EVT-0028646,2025-04-19 16:35:52.921095,West,SUB-006,TR-006011,23.0225,72.5799,39.92,50.4,1.86,50.01,48.0,0.9237,41.13,12.32,9.87,0.0,1.44,0,0.0046,24,Normal,Normal
EVT-0028647,2025-04-13 10:11:29.406902,East,SUB-023,TR-023018,21.2787,82.1406,42.87,80.64,2.99,49.83,84.0,0.8641,51.15,7.65,-1.21,0.0,18.48,0,0.2775,75,High Risk,Overload
EVT-0028648,2025-06-09 14:28:41.855697,South,SUB-009,TR-009017,17.385,78.4867,40.83,37.75,1.43,49.97,48.0,0.9277,44.57,-62.76,24.31,0.0,5.52,0,0.0395,28,Normal,Normal
EVT-0028649,2025-05-31 21:55:32.561450,Central,SUB-015,TR-015017,25.3948,79.4625,40.36,28.16,1.07,50.06,20.76,0.9383,39.79,4.32,7.81,0.0,3.49,0,0.0262,3,Normal,Normal
EVT-0028650,2025-04-30 15:13:55.046944,West,SUB-025,TR-025001,24.4781,73.3114,43.11,74.76,2.61,50.2,84.0,0.8096,50.32,34.12,-12.47,0.0,25.07,0,0.3109,77,High Risk,Generation Drop
EVT-0028651,2025-04-21 01:07:20.253686,West,SUB-006,TR-006011,23.0225,72.5799,43.56,46.64,1.81,50.24,58.0,0.8918,50.0,-42.04,20.19,0.0,9.04,0,0.1933,60,Warning,Voltage Fluctuation
EVT-0028652,2025-04-16 22:27:08.241200,North-East,SUB-027,TR-027008,28.5355,76.2346,40.85,43.21,1.62,50.12,40.0,0.9151,44.0,-22.15,-32.62,0.0,7.45,0,0.0583,28,Normal,Normal
EVT-0028653,2025-06-25 18:40:22.816365,Central,SUB-015,TR-015005,25.3948,79.4625,42.6,63.12,2.35,49.79,63.48,0.8723,50.0,28.02,8.39,0.0,3.7,0,0.1548,60,Warning,Generation Drop
EVT-0028654,2025-05-17 06:01:22.602344,Central,SUB-016,TR-016006,24.8688,76.6562,39.4,28.61,1.07,49.99,30.56,0.953,39.75,14.73,7.44,0.0,1.7,0,0.0271,11,Normal,Temperature Spike
EVT-0028655,2025-05-05 13:53:43.514560,North-East,SUB-018,TR-018010,29.0588,76.0231,36.91,82.39,2.72,49.81,84.0,0.8955,52.7,62.76,59.46,0.0,3.73,0,0.2808,77,High Risk,Overload
EVT-0028656,2025-05-14 09:06:07.548232,South,SUB-022,TR-022015,15.2993,74.124,39.47,48.22,1.76,49.96,48.0,0.9268,42.59,-9.76,-32.73,0.0,6.08,0,0.0297,27,Normal,Normal
EVT-0028657,2025-04-14 13:29:32.060594,South,SUB-008,TR-008018,13.0827,80.2707,41.0,51.15,1.98,50.08,48.0,0.9458,43.19,-59.14,-2.85,0.0,2.02,0,0.0562,30,Low,Frequency Deviation
EVT-0028658,2025-06-28 11:41:39.643852,East,SUB-023,TR-023017,21.2787,82.1406,39.33,45.51,1.66,50.02,48.0,0.9282,42.35,-24.55,35.71,0.0,2.26,0,0.0299,25,Normal,Normal
EVT-0028659,2025-04-29 11:23:32.025012,East,SUB-013,TR-013008,21.1466,79.0882,40.02,50.15,1.91,49.9,48.0,0.9528,40.04,10.54,-10.65,0.0,3.27,0,0.0207,26,Normal,Normal
EVT-0028660,2025-05-31 10:14:59.170427,North-East,SUB-018,TR-018013,29.0588,76.0231,40.16,40.91,1.48,49.96,48.0,0.9012,42.16,92.22,45.66,0.0,1.73,0,0.0151,24,Normal,Normal
EVT-0028661,2025-05-30 06:31:29.943851,East,SUB-012,TR-012010,23.2599,77.4126,41.0,35.32,1.39,49.96,42.7,0.96,41.95,7.72,-12.03,0.0,1.08,0,0.0489,25,Normal,Normal
